objetivo,variante,umbral,operaciones_minimas,retorno_minimo,retorno_mediano_minimo,factor_minimo,drawdown_peor,positivas_minimas,precision_operaciones_minima,pr_auc_minimo,pr_auc_lift_minimo,concentracion_mensual_maxima,aprobado
baja_cierre_4h,control_v4_63_moderado,0.18,78,-0.0013575968891173,-0.001388329179259,0.2931585387116816,-0.1653219977714175,26.923076923076923,0.0256410256410256,0.2281181756111706,1.2833197447562892,0.2311509594795079,False
corto_tp070_sl035_240m,histgb_63_moderado,0.22,412,-0.0013655973573144,-0.0045000001080334,0.4714923268218134,-0.6409248439338637,33.25242718446602,0.1577669902912621,0.2546630584100841,1.177292561863839,0.1929991721791694,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.25,358,-0.0013722440483203,-0.0045000001080334,0.4799978643544902,-0.4504702284027294,28.49162011173184,0.1927374301675977,0.2534349875428584,1.1928374949472378,0.1715387158861681,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.07,255,-0.0013798523180204,-0.0045000001080334,0.5273356744022798,-0.4709513612842573,31.363636363636367,0.2318181818181818,0.2349982432323634,1.1220491573392843,0.2344893462112617,False
corto_tp070_sl035_240m,histgb_101_moderado,0.08,100,-0.0013827501222504,-0.0013856058174278,0.3120431723209316,-0.2886710140700655,27.54237288135593,0.059322033898305,0.2686801098646919,1.1834678990494,0.2817112202593402,False
corto_tp070_sl035_240m,histgb_63_moderado,0.76,14,-0.0013844804616944,-0.0045000001080334,0.4815058193670338,-0.0222115820051536,21.428571428571427,0.2142857142857142,0.2546630584100841,1.177292561863839,0.6896092673838183,False
corto_tp070_sl035_240m,sgd_101_moderado,0.08,19,-0.0013847925993707,-0.0045000001080334,0.5141051328335214,-0.1783055684089857,29.03225806451613,0.2258064516129032,0.2406606673297599,1.1490856070573323,0.2417028288443343,False
corto_tp070_sl035_240m,histgb_101_moderado,0.23,511,-0.0013850263791898,-0.0045000001080334,0.463601340733458,-0.754637772229875,32.093933463796475,0.1526418786692759,0.2686801098646919,1.1834678990494,0.170342774105394,False
corto_tp070_sl035_240m,histgb_101_moderado,0.21,422,-0.0013896751872446,-0.0045000001080334,0.4539957090263958,-0.6904096536797196,34.360189573459714,0.1374407582938388,0.2686801098646919,1.1834678990494,0.1489941540374316,False
corto_tp070_sl035_240m,histgb_63_moderado,0.23,456,-0.0013903592313144,-0.0045000001080334,0.4720504597846779,-0.7060668203382088,32.23684210526316,0.1644736842105263,0.2546630584100841,1.177292561863839,0.1698257716075435,False
corto_tp070_sl035_240m,histgb_63_moderado,0.14,246,-0.0013952911289028,-0.0023107505510561,0.399634798366861,-0.4128491162703189,34.12017167381974,0.0934959349593495,0.2546630584100841,1.177292561863839,0.1683060988502925,False
corto_tp070_sl035_240m,histgb_63_moderado,0.72,29,-0.0013954971807302,-0.0019741677786223,0.4078343505062807,-0.0485935640485841,31.03448275862069,0.1379310344827586,0.2546630584100841,1.177292561863839,0.4164111164305476,False
corto_tp070_sl035_240m,histgb_101_moderado,0.24,552,-0.0013955826616889,-0.0045000001080334,0.4742313940349847,-0.7724066597680718,30.97826086956521,0.1666666666666666,0.2686801098646919,1.1834678990494,0.1511623137038073,False
corto_tp070_sl035_240m,histgb_101_moderado,0.26,673,-0.0013957446169995,-0.0045000001080334,0.4802493474043934,-0.7852039841490794,31.352154531946507,0.1768202080237741,0.2686801098646919,1.1834678990494,0.1428823205258655,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.49,3,-0.0013964794644465,-0.0045000001080334,0.1064517741690823,-0.0355291320159125,33.33333333333333,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.48,3,-0.0014007276923706,-0.0045000001080334,0.1061631062973088,-0.0427819310320181,33.33333333333333,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.26,454,-0.0014024300778206,-0.0045000001080334,0.4755055169369671,-0.5881716996372641,28.193832599118945,0.1960352422907489,0.2534349875428584,1.1928374949472378,0.1548652279981441,False
corto_tp070_sl035_240m,histgb_63_moderado,0.64,102,-0.0014085169103558,-0.0045000001080334,0.4588708473107316,-0.1685579044509826,29.365079365079367,0.1666666666666666,0.2546630584100841,1.177292561863839,0.287489708177726,False
corto_tp070_sl035_240m,sgd_101_moderado,0.57,63,-0.0014166061821345,-0.0045000001080334,0.476217439677828,-0.4490612837592554,23.809523809523807,0.2063492063492063,0.2406606673297599,1.1490856070573323,0.3582321764360388,False
corto_tp070_sl035_240m,sgd_101_moderado,0.53,213,-0.0014188561218147,-0.0045000001080334,0.5015432952642049,-0.5901838481513828,28.169014084507044,0.2300469483568075,0.2406606673297599,1.1490856070573323,0.241601124731254,False
corto_tp070_sl035_240m,histgb_63_moderado,0.66,77,-0.0014232440439915,-0.0045000001080334,0.4441844320156253,-0.117622395288915,27.27272727272727,0.1590909090909091,0.2546630584100841,1.177292561863839,0.3749998700191063,False
baja_cierre_4h,histgb_101_moderado,0.05,54,-0.0014238410694294,-0.0010771895465732,0.3761015502384099,-0.1475149557917242,29.629629629629623,0.037037037037037,0.2341322535886603,1.3128936430353293,0.2752027121220161,False
corto_tp070_sl035_240m,histgb_63_moderado,0.17,286,-0.0014244562729149,-0.0033994202492758,0.4313850708016229,-0.4933606210164303,32.16783216783217,0.1188811188811188,0.2546630584100841,1.177292561863839,0.1885615891229184,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.68,4,-0.0014291499305206,-0.0045000001080334,0.5463016202506688,-0.1004847044775496,30.0,0.25,0.2534349875428584,1.1928374949472378,0.7695952902677369,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.06,180,-0.0014401684308169,-0.0045000001080334,0.5186656949581872,-0.4114610652527016,30.25936599423631,0.2420749279538905,0.2349982432323634,1.1220491573392843,0.3747948107593739,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.65,5,-0.0014430379883586,-0.0045000001080334,0.5476190541925094,-0.1295287380154087,29.11392405063291,0.2911392405063291,0.2534349875428584,1.1928374949472378,0.6969131504473595,False
corto_tp070_sl035_240m,histgb_63_moderado,0.21,381,-0.0014454261142918,-0.0045000001080334,0.4506303113847728,-0.5673414592525379,31.75853018372704,0.1496062992125984,0.2546630584100841,1.177292561863839,0.2010935822403517,False
corto_tp070_sl035_240m,histgb_101_moderado,0.25,612,-0.0014483359598111,-0.0045000001080334,0.4625846552838297,-0.7918863046976986,30.392156862745097,0.1699346405228758,0.2686801098646919,1.1834678990494,0.1424910085127663,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.2,118,-0.0014494560715071,-0.0045000001080334,0.4597880209675517,-0.1610066471171105,29.66101694915254,0.1864406779661017,0.2534349875428584,1.1928374949472378,0.274116687328951,False
corto_tp070_sl035_240m,histgb_101_moderado,0.17,313,-0.0014499200482944,-0.0045000001080334,0.4195915357782052,-0.5453329517403027,34.504792332268366,0.108626198083067,0.2686801098646919,1.1834678990494,0.1535273030616507,False
baja_cierre_4h,control_v4_63_moderado,0.11,3,-0.0014651106588426,-0.0031770086605101,0.0033828779004307,-0.0215016040315937,20.0,0.0,0.2281181756111706,1.2833197447562892,0.5689724845344761,False
corto_tp070_sl035_240m,histgb_63_moderado,0.16,263,-0.0014682264540235,-0.0030072080660611,0.4019855709282319,-0.4668990787729091,31.93916349809886,0.0988593155893536,0.2546630584100841,1.177292561863839,0.1570280498583594,False
corto_tp070_sl035_240m,histgb_101_moderado,0.05,50,-0.001478372893619,-0.0012167745042243,0.2389489483124893,-0.1774779644230032,19.696969696969692,0.0378787878787878,0.2686801098646919,1.1834678990494,0.562398766153295,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.19,94,-0.001486851865041,-0.0045000001080334,0.4394964423407667,-0.130848685836597,26.595744680851062,0.1702127659574468,0.2534349875428584,1.1928374949472378,0.3002235957957185,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.07,3,-0.0014943945047367,-0.0028020365823758,0.4008989033913183,-0.0100739089715443,16.666666666666664,0.1666666666666666,0.2534349875428584,1.1928374949472378,0.6377489775976327,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.16,64,-0.0014973014886218,-0.0045000001080334,0.4470487542505314,-0.0915818627879146,25.0,0.171875,0.2534349875428584,1.1928374949472378,0.3861345182871817,False
baja_cierre_4h,histgb_63_moderado,0.08,101,-0.0014988818408771,-0.0012344037784496,0.5061460660186686,-0.2458647325898861,36.63366336633664,0.0693069306930693,0.2352851491426881,1.3038575879510876,0.1585580512363672,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.5,3,-0.0015000000154333,-0.0045000001080334,0.1064517741690823,-0.0412814435616897,28.57142857142857,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.51,81,-0.0015012204767101,-0.0045000001080334,0.5005367087223042,-0.4699072521447881,27.160493827160494,0.2469135802469135,0.2534349875428584,1.1928374949472378,0.3409111021512884,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.23,221,-0.0015077316750121,-0.0045000001080334,0.4472876888076503,-0.3473197218604887,26.69683257918552,0.1855203619909502,0.2534349875428584,1.1928374949472378,0.2123381342888724,False
baja_cierre_4h,histgb_63_moderado,0.74,6,-0.0015199424146364,7.045518234372137e-05,0.6408128308584287,-0.0709878154608073,50.0,0.1666666666666666,0.2352851491426881,1.3038575879510876,0.5705248244189419,False
baja_cierre_4h,histgb_101_moderado,0.27,529,-0.0015243936489002,-0.0014736686241813,0.6650391172197115,-0.6423058167403426,42.911153119092624,0.1486697965571205,0.2341322535886603,1.3128936430353293,0.2325630444960058,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.15,44,-0.0015247835916551,-0.0045000001080334,0.4131391219466585,-0.0758155897202411,22.727272727272727,0.1272727272727272,0.2534349875428584,1.1928374949472378,0.398950495332703,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.5,112,-0.0015290021150098,-0.0045000001080334,0.4982213479953289,-0.5123319276624779,27.67857142857143,0.25,0.2534349875428584,1.1928374949472378,0.2836608441935169,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.24,280,-0.0015377063419262,-0.0045000001080334,0.4318827357925481,-0.3550273946173171,28.57142857142857,0.175,0.2534349875428584,1.1928374949472378,0.1963220883416103,False
baja_cierre_4h,histgb_101_moderado,0.12,150,-0.0015387131796879,-0.0018120509446598,0.5471917744521999,-0.444222269725364,36.66666666666666,0.0666666666666666,0.2341322535886603,1.3128936430353293,0.1983366793359471,False
corto_tp070_sl035_240m,histgb_101_moderado,0.14,241,-0.0015402470830718,-0.0023950002612546,0.3607091523150993,-0.4683416084548947,32.780082987551864,0.0829875518672199,0.2686801098646919,1.1834678990494,0.2413510950456228,False
corto_tp070_sl035_240m,histgb_101_moderado,0.66,48,-0.0015460928040671,-0.0045000001080334,0.4614255505126728,-0.0760658126428932,27.08333333333333,0.2083333333333333,0.2686801098646919,1.1834678990494,0.3591568097638963,False
baja_cierre_4h,control_v4_63_moderado,0.19,103,-0.0015507701223075,-0.0013173587610945,0.3483946629276698,-0.2047303207439905,33.00970873786408,0.0194174757281553,0.2281181756111706,1.2833197447562892,0.2033716762170758,False
corto_tp070_sl035_240m,histgb_101_moderado,0.15,272,-0.0015565652438356,-0.0030947057055309,0.3780205598242594,-0.518157347068863,33.455882352941174,0.0919117647058823,0.2686801098646919,1.1834678990494,0.1872452460306325,False
corto_tp070_sl035_240m,histgb_63_moderado,0.74,18,-0.0015574222692909,-0.0045000001080334,0.4062260860084183,-0.0317959807081852,22.22222222222222,0.1666666666666666,0.2546630584100841,1.177292561863839,0.5274636395821782,False
corto_tp070_sl035_240m,sgd_101_moderado,0.59,35,-0.0015597929320564,-0.0045000001080334,0.4050860516408497,-0.2984968781014021,20.0,0.1714285714285714,0.2406606673297599,1.1490856070573323,0.3662551423082609,False
corto_tp070_sl035_240m,sgd_101_moderado,0.62,17,-0.0015640544438981,-0.0045000001080334,0.331297564735672,-0.1758788554697045,17.647058823529413,0.1176470588235294,0.2406606673297599,1.1490856070573323,0.4275838185632673,False
corto_tp070_sl035_240m,histgb_63_moderado,0.18,307,-0.0015703697774987,-0.0037969726361334,0.3938282935723133,-0.4995901228994442,30.29315960912052,0.1107491856677524,0.2546630584100841,1.177292561863839,0.1835547875349657,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.52,58,-0.0015829703676963,-0.0045000001080334,0.4651892615023288,-0.4104634204048463,25.86206896551724,0.2241379310344827,0.2534349875428584,1.1928374949472378,0.3638148072946532,False
corto_tp070_sl035_240m,histgb_63_moderado,0.2,351,-0.0015849720135747,-0.0045000001080334,0.4105659843649838,-0.5522237825732251,29.629629629629623,0.1396011396011396,0.2546630584100841,1.177292561863839,0.1655749965910606,False
baja_cierre_4h,histgb_63_moderado,0.36,633,-0.0015946248568165,-0.0013864707541652,0.7317733896988649,-0.7300760250429845,43.77622377622378,0.1848341232227488,0.2352851491426881,1.3038575879510876,0.2439565660231463,False
baja_cierre_4h,control_v4_63_moderado,0.24,482,-0.0015962417625509,-0.0017203936111181,0.6116603378516533,-0.5865160743214776,36.92946058091287,0.0788381742738589,0.2281181756111706,1.2833197447562892,0.2436042526294633,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.47,4,-0.0015990421601669,-0.0045000001080334,0.0917448363635919,-0.064991282437493,25.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.22,179,-0.0015994187710646,-0.0045000001080334,0.421464510076193,-0.2525423264272847,27.932960893854748,0.1731843575418994,0.2534349875428584,1.1928374949472378,0.2115261072421105,False
corto_tp070_sl035_240m,sgd_101_moderado,0.83,0,-0.0016017620452558,-0.0045000001080334,0.0,-0.0320751049669945,0.0,0.0,0.2406606673297599,1.1490856070573323,0.4478763375396156,False
baja_cierre_4h,sgd_101_moderado,0.16,240,-0.0016040510383475,-0.0012183569740736,0.6363743678908715,-0.4364344808460256,39.6551724137931,0.0938697318007662,0.2134340416009038,1.2949335330643534,0.2109061573254545,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.76,2,-0.0016055271951481,-0.0045000001080334,0.2864323748428466,-0.0499777815852561,35.714285714285715,0.0,0.2534349875428584,1.1928374949472378,0.7773436206642126,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.75,2,-0.0016055271951481,-0.0045000001080334,0.2864323748428466,-0.054252881670756,33.33333333333333,0.0,0.2534349875428584,1.1928374949472378,0.7773436206642126,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.36,55,-0.0016075107778253,-0.0045000001080334,0.4431077815875122,-0.4553768259854154,27.27272727272727,0.2,0.2349982432323634,1.1220491573392843,0.3393162651446888,False
corto_tp070_sl035_240m,histgb_63_moderado,0.73,21,-0.0016087716984828,-0.0027599888378754,0.318170483871626,-0.0353096190222297,28.57142857142857,0.0952380952380952,0.2546630584100841,1.177292561863839,0.4781765093269414,False
corto_tp070_sl035_240m,sgd_101_moderado,0.55,112,-0.0016099098222226,-0.0045000001080334,0.4441833610848911,-0.4675410290668633,25.892857142857142,0.2053571428571428,0.2406606673297599,1.1490856070573323,0.3279391105780941,False
corto_tp070_sl035_240m,histgb_101_moderado,0.16,291,-0.0016142199246502,-0.0045000001080334,0.3662884153664658,-0.5000227171571707,32.64604810996563,0.0859106529209622,0.2686801098646919,1.1834678990494,0.1841515085484658,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.71,3,-0.0016176470778882,-0.0045000001080334,0.5045045105604318,-0.0838200660195727,27.450980392156865,0.2745098039215686,0.2534349875428584,1.1928374949472378,0.6319148633555846,False
corto_tp070_sl035_240m,histgb_101_moderado,0.7,12,-0.0016192667433424,-0.0045000001080334,0.328739899448165,-0.0577665653925439,25.0,0.0833333333333333,0.2686801098646919,1.1834678990494,0.3194315436572396,False
baja_cierre_4h,histgb_63_moderado,0.28,592,-0.0016258777689011,-0.0020113726602867,0.6525418835446991,-0.6540878891434266,41.21621621621622,0.1615508885298869,0.2352851491426881,1.3038575879510876,0.2241420832295062,False
baja_cierre_4h,histgb_63_moderado,0.35,643,-0.0016288962905155,-0.0015138961132615,0.6871087277624451,-0.7161688604029572,44.15954415954416,0.1788491446345256,0.2352851491426881,1.3038575879510876,0.2648448585658634,False
baja_cierre_4h,histgb_63_moderado,0.27,556,-0.0016348889536837,-0.0014186160513199,0.6558019779005746,-0.6519191945113479,42.16478190630048,0.1567043618739903,0.2352851491426881,1.3038575879510876,0.2417655380488726,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.05,121,-0.0016386345336375,-0.0045000001080334,0.4688047367162409,-0.3793951175179846,27.816901408450708,0.2218309859154929,0.2349982432323634,1.1220491573392843,0.3867028816214465,False
baja_cierre_4h,control_v4_63_moderado,0.25,577,-0.0016427136895707,-0.0020704270098358,0.6612858050009416,-0.6405505074779254,40.38128249566724,0.0866551126516464,0.2281181756111706,1.2833197447562892,0.2645546882762192,False
corto_tp070_sl035_240m,histgb_63_moderado,0.19,331,-0.0016464634821686,-0.0045000001080334,0.3905545468886778,-0.5343543349430022,29.607250755287005,0.1238670694864048,0.2546630584100841,1.177292561863839,0.1616740322322897,False
baja_cierre_4h,histgb_63_moderado,0.11,135,-0.0016494540908197,-0.001598921556957,0.5401300305987097,-0.4017797263272044,38.51851851851852,0.1037037037037037,0.2352851491426881,1.3038575879510876,0.275455701207181,False
baja_cierre_4h,sgd_101_moderado,0.15,168,-0.001655362445492,-0.0013314529603812,0.612487373463885,-0.4114727784164242,38.13747228381374,0.0909090909090909,0.2134340416009038,1.2949335330643534,0.1508949395011888,False
baja_cierre_4h,histgb_101_moderado,0.14,177,-0.0016554431963361,-0.0019109071106649,0.5770782748852905,-0.546492425355009,37.85310734463277,0.0985915492957746,0.2341322535886603,1.3128936430353293,0.2384637975896738,False
